MS SubClass,MS Zoning,Street,Lot Shape,Land Contour,Utilities,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Foundation,Heating,Central Air,Electrical,Functional,Garage Type,Garage Finish,Paved Drive,Sale Type,Sale Condition,Lot Frontage,Lot Area,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
120,RL,Pave,IR1,HLS,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Y,SBrkr,Typ,Attchd,RFn,Y,WD ,Normal,-1.6052054943155745,-0.6384224712172673,-0.2158351399420229,1.3503964704033409,-0.5067184252539721,0.6165199537978795,0.27489679610756723,-0.5712423411944665,1.0364462015527445,-0.22959174111133185,-0.021933859434834096,1.2761738047120894,0.9356814928636435,1.0613371680367087,-0.19449210115871898,-0.2940229229794508,-0.39436636438559974,0.5911608331079351,-0.156057024735477,0.4120276429822811,-0.7831853135907442,-0.10100493596546713,-0.35354659269631017,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-2.240561731019079,-0.2072914450684739,0.7371054839109219,-1.5533857092936683,0.6185183669735254,0.47811399753534034,0.3066990922580224,0.05200773564377193,0.15309288074344182,0.12724251596182745,-0.7420601522255925,0.24405058990941003,1.8242918800159649,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,0.6573101974689811,-0.6004639594284872,5.326335860928752
20,RL,Pave,IR1,HLS,AllPub,Corner,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,WD ,Normal,0.7413140658695401,0.5088519591717227,-0.2158351399420229,2.05922156146063,-0.5067184252539721,1.1125484378424169,1.0420354234974636,0.549975079894553,1.0364462015527445,-0.22959174111133185,-0.021933859434834096,1.2761738047120894,0.9356814928636435,1.7705487404661229,-0.19449210115871898,-0.2940229229794508,0.2588801021748885,1.9760619486713267,0.8878860859379191,1.945879560967314,-0.7831853135907442,-0.10100493596546713,0.8355573002004636,1.0840643982138038,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,0.7371054839109219,0.9900175476107448,0.6185183669735254,1.0824262465107652,1.6219577177686344,0.9451425656592454,0.15309288074344182,0.12724251596182745,0.6668365134766114,0.05137774041308012,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,0.2888543186505165,-0.6004639594284872,5.57683181439699
60,RL,Pave,IR1,Lvl,AllPub,Inside,StoneBr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Typ,BuiltIn,Fin,Y,WD ,Normal,1.2934363153248611,0.27670626460579034,-0.2158351399420229,1.3503964704033409,-0.5067184252539721,1.1125484378424169,0.994089259285595,0.24724637620051768,1.0364462015527445,-0.22959174111133185,-0.021933859434834096,0.16415581887343278,0.9356814928636435,1.1930792557944945,-0.19449210115871898,-0.2940229229794508,-0.9019411450231917,0.2210970923918158,0.8878860859379191,0.01133754127903621,2.4316812101631324,-0.10100493596546713,2.060274953616608,1.0840643982138038,-0.24939576609842934,2.5928494795997796,1.2346749066112308,1.3844221849863885,-0.2072914450684739,2.24528919051637,2.261719176062951,0.6185183669735254,1.0824262465107652,1.6219577177686344,1.1916849926947668,0.15309288074344182,0.12724251596182745,0.20775782465229775,-0.23022103962001747,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,0.2888543186505165,-0.6004639594284872,5.543155066976164
20,RL,Pave,IR1,Lvl,AllPub,CulDSac,StoneBr,PosN,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,New,Partial,-0.8230323075872029,5.308771987274437,-0.2158351399420229,2.05922156146063,-0.5067184252539721,1.1456170034453859,1.089981587709332,3.4090795036715527,2.7599350611154807,-0.22959174111133185,-0.021933859434834096,0.7201648117927612,0.9356814928636435,1.4455849239969176,-0.19449210115871898,-0.2940229229794508,2.2755225041699845,3.6515652655332658,0.8878860859379191,3.0075807221682687,-0.7831853135907442,-0.10100493596546713,1.6586308766481472,1.0840643982138038,-0.24939576609842934,0.7840282950218381,1.2346749066112308,1.3844221849863885,-0.2072914450684739,0.7371054839109219,0.9900175476107448,2.1621800494542995,1.0824262465107652,1.6219577177686344,2.9639994210067218,4.232134924397955,0.12724251596182745,-0.7420601522255925,1.2963407679278274,-0.3588380041723937,-0.1031343162481333,5.456668451690313,-0.06303104887737992,-0.08942227838639759,-0.07960156016794817,-0.6004639594284872,5.772018621899742
190,RL,Pave,IR1,Lvl,AllPub,FR2,Gilbert,Norm,Norm,2fmCon,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasW,Y,SBrkr,Mod,2Types,Unf,N,WD ,Normal,5.75642449842204,3.992052777090193,-0.2158351399420229,-0.776078802768527,-0.5067184252539721,-0.0779199238644728,0.27489679610756723,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,1.2761738047120894,0.5331326024901172,1.3270170450149101,-0.19449210115871898,-0.2940229229794508,-1.1523143552031698,0.10985093720721549,-1.2000001354088732,0.6749007670296329,-0.7831853135907442,-0.10100493596546713,-0.14975674083546542,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,0.35416673338464155,-0.9251433155072492,-0.3679231510302544,1.6219577177686344,1.6522076394214953,0.15309288074344182,0.12724251596182745,0.3977214200278758,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.762677833924375,-0.6004639594284872,5.190331698170292
120,RL,Pave,IR1,HLS,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,WD ,Normal,-0.4089406204957121,-0.26818245424141995,-0.2158351399420229,2.05922156146063,-0.5067184252539721,1.1456170034453859,1.0420354234974636,0.35376203120397454,1.0364462015527445,-0.22959174111133185,-0.021933859434834096,1.2761738047120894,0.9356814928636435,0.7780916793574691,-0.19449210115871898,-0.2940229229794508,0.5820891553163148,1.2722597424014064,0.8878860859379191,1.154708022572372,-0.7831853135907442,-0.10100493596546713,0.22220920236685315,1.0840643982138038,-0.24939576609842934,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,2.24528919051637,-0.2816840808414617,0.6185183669735254,1.1227137297757934,0.3066990922580224,0.3869332968995745,0.15309288074344182,0.12724251596182745,-0.7420601522255925,1.726149432188871,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-1.184969196623342,-0.6004639594284872,5.505014240084107
20,RL,Pave,Reg,HLS,AllPub,Inside,StoneBr,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,SBrkr,Typ,Attchd,RFn,Y,New,Partial,-0.4549508079503222,-0.26132850809239844,-0.2158351399420229,1.3503964704033409,0.39309065716671826,1.178685569048355,1.089981587709332,-0.5712423411944665,1.0364462015527445,-0.22959174111133185,-0.021933859434834096,0.7201648117927612,0.9356814928636435,1.1030554958266743,-0.19449210115871898,-0.2940229229794508,-0.1940677962416173,0.8340861107559399,0.8878860859379191,0.6621399357651984,-0.7831853135907442,-0.10100493596546713,-0.15964945209084622,1.0840643982138038,-0.24939576609842934,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,0.7371054839109219,0.35416673338464155,0.6185183669735254,1.1630012130408218,0.3066990922580224,0.43810247986921097,0.15309288074344182,0.12724251596182745,0.3660608207986128,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.3942219551059103,-0.6004639594284872,5.593286067020458
20,RL,Pave,IR1,HLS,AllPub,Inside,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Typ,Attchd,RFn,Y,WD ,Normal,0.6953038784149299,0.4993325895203039,-0.2158351399420229,1.3503964704033409,-0.5067184252539721,1.1456170034453859,1.0420354234974636,4.726509973451151,1.0364462015527445,-0.22959174111133185,0.656612817735664,1.2761738047120894,0.9356814928636435,2.44902049241872,-0.19449210115871898,-0.2940229229794508,0.2338427811568907,2.652620198569508,0.8878860859379191,2.74215543186803,-0.7831853135907442,-0.10100493596546713,1.4528624825362262,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,-2.240561731019079,-0.2072914450684739,0.7371054839109219,0.35416673338464155,0.6185183669735254,1.1227137297757934,0.3066990922580224,1.1684262731631139,0.15309288074344182,0.12724251596182745,2.3448482726275506,0.48118640467412377,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-1.9218809542602713,-0.6004639594284872,5.6453525015096355
20,RL,Pave,IR1,HLS,AllPub,Inside,StoneBr,PosA,PosA,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,PConc,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,New,Partial,0.5112631285964896,0.4724245046389602,-0.2158351399420229,2.7680466525179193,-0.5067184252539721,1.1456170034453859,1.089981587709332,0.8302794351668078,2.7599350611154807,-0.22959174111133185,-0.021933859434834096,1.2761738047120894,0.9356814928636435,1.5575656985910356,-0.19449210115871898,-0.2940229229794508,0.06996213449363231,1.567402603095244,0.8878860859379191,2.2521395113137435,-0.7831853135907442,-0.10100493596546713,1.072982370329603,1.0840643982138038,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,2.24528919051637,0.9900175476107448,0.6185183669735254,1.1630012130408218,1.6219577177686344,1.1684262731631139,0.15309288074344182,0.12724251596182745,1.157575801530188,0.06619872883587473,-0.3588380041723937,-0.1031343162481333,2.8174778133369958,-0.06303104887737992,-0.08942227838639759,1.3942219551059103,-0.6004639594284872,5.658011396657113
20,RL,Pave,IR1,Lvl,AllPub,Corner,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,WD ,Normal,0.5350801668082877,0.30437589905924756,-0.2158351399420229,-0.06725371171123777,1.2928997395874087,0.31890286337115703,-0.15661868179924943,1.1666446614935135,1.0364462015527445,2.4612234647134725,-0.021933859434834096,-0.39185317404589554,0.1305837121165908,0.5168032053045271,-0.19449210115871898,-0.2940229229794508,0.46145479041141624,0.8817630344064828,0.8878860859379191,0.7157354270758234,-0.7831853135907442,-0.10100493596546713,-0.11810006481824681,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,0.7371054839109219,0.35416673338464155,0.6185183669735254,0.11552664815008544,0.3066990922580224,-0.027071910763848114,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.704492669149445,1.184946699646517,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.8165133178048775,-0.6004639594284872,5.262213705476417
20,RL,Pave,IR1,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Typ,Attchd,Unf,Y,COD,Abnorml,0.5350801668082877,0.10307296216391201,-0.2158351399420229,-0.06725371171123777,-0.5067184252539721,0.41810856018006454,-0.012780189163643882,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,0.9356814928636435,-0.40978281192523375,-0.19449210115871898,-0.2940229229794508,1.0669027350284541,0.5275916015738779,-1.2000001354088732,0.3175974916254654,-0.7831853135907442,-0.10100493596546713,-0.42675265598612816,1.0840643982138038,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,-0.9175348950675649,-0.9251433155072492,0.2363890979451704,0.3066990922580224,0.03340076001844957,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.704492669149445,2.6351686941430694,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.8165133178048775,-0.6004639594284872,5.2405492482825995
60,RL,Pave,Reg,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Typ,Attchd,RFn,Y,WD ,Normal,0.3732325662326593,0.24649813157862144,-0.2158351399420229,0.6415713793460515,1.2928997395874087,0.31890286337115703,0.898196930861858,1.1442203130717332,1.0364462015527445,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,0.5331326024901172,-0.267062216854299,-0.19449210115871898,-0.2940229229794508,-0.35339620271978517,-0.7415226994096235,0.8878860859379191,-1.1090634437383173,0.9771700668816035,-0.10100493596546713,-0.04093691702627647,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,0.7371054839109219,-0.2816840808414617,0.6185183669735254,0.11552664815008544,0.3066990922580224,0.05200773564377193,0.15309288074344182,0.12724251596182745,0.5797698655961381,0.36261849729176693,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-1.184969196623342,-0.6004639594284872,5.2455126678141495
20,RL,Pave,Reg,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,Stone,CBlock,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,WD ,Normal,1.0633853780518105,0.2730254416739084,-0.2158351399420229,0.6415713793460515,0.39309065716671826,0.21969716656224958,0.035165975048224635,-0.195634505129645,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,0.9356814928636435,1.9440091560138741,-0.19449210115871898,-0.2940229229794508,-0.815448581506472,1.0838223774968794,-1.2000001354088732,1.2874206677224913,-0.7831853135907442,-0.10100493596546713,0.3250933994228136,1.0840643982138038,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,0.7371054839109219,0.35416673338464155,0.6185183669735254,-0.005335801644999524,0.3066990922580224,0.8846698948769477,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.0257660762874456,-0.6004639594284872,5.328379603438738
60,RL,Pave,Reg,Lvl,AllPub,Inside,NWAmes,PosA,Norm,1Fam,2Story,Mansard,WdShake,WdShing,Plywood,None,CBlock,GasA,Y,SBrkr,Typ,Attchd,RFn,Y,WD ,Normal,1.0173751905972006,0.2289824914200109,-0.2158351399420229,0.6415713793460515,0.39309065716671826,0.18662860095928044,-0.3484033386467235,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.5661563146684979,-0.5530853345050964,-1.2000001354088732,0.00368104252037548,1.1032432638915595,-0.10100493596546713,0.9285487860010432,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,0.9900175476107448,0.6185183669735254,-0.045623284910027845,0.3066990922580224,0.2845949309603015,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,4.636379469499417,-0.06303104887737992,-0.08942227838639759,1.762677833924375,-0.6004639594284872,5.278753600952829
60,RL,Pave,IR1,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,WD ,Normal,0.5350801668082877,0.24091343471645577,-0.2158351399420229,-0.06725371171123777,0.39309065716671826,0.15356003535631127,-0.39634950285859205,1.0993716162281724,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-0.6745140686304619,-0.6293529581882102,-0.19449210115871898,-0.2940229229794508,0.30212638393324837,-0.4622721465993003,-1.2000001354088732,-0.10606210635376166,1.3460509025774006,-0.10100493596546713,1.049239863316689,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,1.2346749066112308,1.3844221849863885,-0.2072914450684739,0.7371054839109219,0.9900175476107448,0.6185183669735254,-0.08591076817505616,0.3066990922580224,0.3636745773679215,0.15309288074344182,0.12724251596182745,-0.7420601522255925,2.6154087375565473,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.07960156016794817,-0.6004639594284872,5.290034611362518
80,RL,Pave,IR1,Lvl,AllPub,FR2,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Typ,Attchd,Unf,Y,WD ,Normal,0.5350801668082877,0.03136037745655729,-0.2158351399420229,-0.06725371171123777,0.39309065716671826,0.21969716656224958,-0.300457174434855,0.7349759543742411,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,0.7201648117927612,0.5331326024901172,0.35651699853255425,-0.19449210115871898,-0.2940229229794508,-0.3010454405912443,-0.044531482232637976,-1.2000001354088732,-0.32554840410203595,-0.7831853135907442,-0.10100493596546713,-0.9253453032573211,-0.8223263272937141,3.8301059273999014,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,-0.2816840808414617,0.6185183669735254,-0.005335801644999524,0.3066990922580224,0.4241472481502192,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0.7935836182850489,0.2888543186505165,-0.6004639594284872,5.1702617153949575
60,RL,Pave,Reg,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Typ,Attchd,RFn,Y,WD ,Normal,0.46525294114187954,0.18227411766371615,-0.2158351399420229,0.6415713793460515,0.39309065716671826,0.25276573216521875,-0.2525110102229865,-0.03305797907173717,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,0.9356814928636435,-0.2802364256300776,0.9517581467455727,0.35643846770251364,-1.0134710295579092,-1.1638040231715756,-1.2000001354088732,-0.30513107407894063,0.816076537368882,-0.10100493596546713,0.4457844767384595,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,-0.2816840808414617,0.6185183669735254,0.0349516816200288,0.3066990922580224,0.3590228334615909,0.15309288074344182,0.12724251596182745,-0.7420601522255925,0.5997543120564807,3.0094195314325023,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.762677833924375,-0.6004639594284872,5.294466226161593
20,RL,Pave,IR1,Lvl,AllPub,Inside,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Typ,Attchd,Unf,Y,WD ,Normal,2.673741938963164,0.3621267416111881,-0.2158351399420229,-0.06725371171123777,-0.5067184252539721,-0.011782792658534495,-0.6360803239179347,0.41542898936387057,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,0.16415581887343278,0.5331326024901172,0.1084027332553908,1.5248832706977185,0.4214846067707101,1.03048481354773,1.3017740284707902,-1.2000001354088732,0.15425885144070317,-0.7831853135907442,-0.10100493596546713,-0.5533793600550025,-0.8223263272937141,3.8301059273999014,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.7710782226945262,-0.2816840808414617,0.6185183669735254,-0.2873481845001978,0.3066990922580224,2.1918099325558438,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.704492669149445,3.5240144327054725,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.0257660762874456,-0.6004639594284872,5.230448921378274
20,RL,Pave,IR1,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Typ,Attchd,Unf,Y,WD ,Normal,0.005151066595778648,0.26591764566751575,-0.2158351399420229,-0.776078802768527,0.39309065716671826,-0.011782792658534495,-0.6360803239179347,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,0.7201648117927612,0.5331326024901172,1.2194276733460518,-0.19449210115871898,-0.2940229229794508,-0.16675435513107423,0.9816575411028586,-0.156057024735477,0.8280307422028474,-0.7831853135907442,-0.10100493596546713,-0.031044205770895658,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,0.35416673338464155,0.6185183669735254,-0.2873481845001978,0.3066990922580224,0.0659629673627637,0.15309288074344182,0.12724251596182745,1.030933404613136,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,2.9244720284053733,-0.06303104887737992,-0.08942227838639759,-1.5534250754418066,-0.6004639594284872,5.243038048686294
