,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Street_Pave,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Gr Liv Area,Garage Cars,Overall Qual,Year Built,Mas Vnr Area,SalePrice
1478,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.12723917431519735,1.6219577177686344,0.6415713793460515,1.178685569048355,0.6172481251598941,5.34011876791404
1479,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.27440490265326367,0.3066990922580224,0.6415713793460515,1.178685569048355,-0.5712423411944665,5.285557309007774
1480,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.08644338880102821,0.3066990922580224,0.6415713793460515,1.1125484378424169,-0.5712423411944665,5.276461804173244
1481,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.289397077455335,0.3066990922580224,-0.06725371171123777,1.0794798722394476,0.2528524633059628,5.174059807725025
1482,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.289397077455335,0.3066990922580224,-0.06725371171123777,1.0794798722394476,0.2528524633059628,5.14921911265538
1484,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.289397077455335,0.3066990922580224,-0.06725371171123777,1.0794798722394476,0.3761863796257549,5.159867847092567
1485,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.3922812745112956,-2.323818158763202,-0.776078802768527,-2.028965294439653,-0.5712423411944665,4.929418925714293
1486,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.3855920459996367,-2.323818158763202,-0.776078802768527,-2.3596509504693444,-0.5712423411944665,5.164055291893452
1491,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.996572824296063,-2.323818158763202,-0.776078802768527,-1.0369083263505783,-0.5712423411944665,5.033423755486949
1492,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.630542507846973,0.3066990922580224,-1.4849038938258163,0.02128577294443466,-0.5712423411944665,5.138302698166282
1493,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.3092650614142043,0.3066990922580224,0.6415713793460515,1.0464113066364784,-0.055482327493517565,5.218535505216527
1495,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.20119883936344563,0.3066990922580224,-0.06725371171123777,0.15356003535631127,-0.5712423411944665,5.205475036740891
1496,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7274910781497049,0.3066990922580224,-1.4849038938258163,1.1125484378424169,-0.5712423411944665,5.2455126678141495
1498,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8.195734474203789,0.3066990922580224,2.7680466525179193,1.2117541346513243,3.8912029947398312,5.204119982655925
1499,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.8462036132142746,0.3066990922580224,-0.06725371171123777,1.1125484378424169,-0.12275537275885873,5.1702617153949575
1501,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.6879202331281816,-2.323818158763202,-1.4849038938258163,-0.540879842306041,-0.5712423411944665,4.913813852383717
1502,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.11810006481824681,-2.323818158763202,-1.4849038938258163,-0.540879842306041,0.9424011772757097,5.071882007306125
1504,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.4160237815242094,-2.323818158763202,-1.4849038938258163,-0.540879842306041,-0.5712423411944665,4.963315511386111
1505,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8837959159847217,-2.323818158763202,-0.776078802768527,-1.1030454575565165,-0.5712423411944665,5.079181246047625
1506,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7175983668943241,-2.323818158763202,-0.776078802768527,-0.8054283671297943,-0.5712423411944665,4.982271233039568
1508,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5929502050765258,-1.0085595332525896,-0.776078802768527,-0.8384969327327634,-0.5712423411944665,5.1156105116743
1510,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.21109155061882645,-1.0085595332525896,-0.776078802768527,-0.540879842306041,-0.5712423411944665,5.131939295210424
1511,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5850360360722212,-1.0085595332525896,-1.4849038938258163,-0.5739484079090101,-0.5712423411944665,5.0
1512,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.4109243179775189,-1.0085595332525896,-1.4849038938258163,-1.599073941601054,-0.5712423411944665,5.033423755486949
1514,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.2577404014381164,-2.323818158763202,-2.1937289848831054,-1.8966910320277763,-0.5712423411944665,4.826074802700826
1515,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.42797759647877404,-2.323818158763202,-0.776078802768527,-1.9628281632337146,-0.5712423411944665,5.133219456732494
1516,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.035001290273047984,-1.0085595332525896,-0.06725371171123777,-1.5329368103951155,-0.5712423411944665,5.146128035678238
1518,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.38444966695509847,0.3066990922580224,-0.06725371171123777,-1.5329368103951155,-0.5712423411944665,5.135132651376775
1519,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.14975674083546542,-1.0085595332525896,0.6415713793460515,-1.6652110728069922,0.4042168151529804,5.225309281725863
1521,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2.178987488681178,0.3066990922580224,-0.776078802768527,-1.6652110728069922,-0.5712423411944665,5.276461804173244
1522,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.8316002156983112,0.3066990922580224,-0.06725371171123777,-1.3675939823802699,-0.5712423411944665,5.209246848753374
1523,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.363439303951691,-1.0085595332525896,-0.06725371171123777,-1.4998682447921465,-0.5712423411944665,5.161368002234975
1526,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.4663235010076514,0.3066990922580224,-0.06725371171123777,-1.8966910320277763,-0.5712423411944665,5.168792020314182
1527,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.4041525280177525,-1.0085595332525896,-0.06725371171123777,-1.3675939823802699,-0.5712423411944665,4.959041392321094
1528,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.024354977259236892,-1.0085595332525896,1.3503964704033409,-1.5329368103951155,-0.5712423411944665,5.363611979892144
1529,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.27562984314590955,-1.0085595332525896,-0.06725371171123777,-1.169182588762455,-0.5712423411944665,5.060697840353612
1530,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.2044023221071677,0.3066990922580224,-0.06725371171123777,-1.599073941601054,-0.5712423411944665,5.139879086401237
1531,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.004569554748475267,-1.0085595332525896,0.6415713793460515,-1.3345254167773006,-0.5712423411944665,5.173186268412274
1532,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.31717923041850893,-1.0085595332525896,-0.06725371171123777,-1.2353197199683932,-0.5712423411944665,5.275771900164932
1534,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.24868385338927354,-1.0085595332525896,-0.776078802768527,-1.1030454575565165,-0.5712423411944665,5.041392685158225
1537,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.8528342330916114,1.6219577177686344,1.3503964704033409,-1.2022511543654242,2.971804709446835,5.580924975675619
1538,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.8988706522349007,0.3066990922580224,0.6415713793460515,-1.0699768919535475,1.1778568357044037,5.493458050995188
1540,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.7880722861746357,0.3066990922580224,-0.776078802768527,-0.5078112767030718,-0.5712423411944665,5.37383114507383
1543,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.11141083630658805,0.3066990922580224,-0.06725371171123777,0.2858342977681879,-0.5712423411944665,5.17897694729317
1544,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.1489205776289275,-1.0085595332525896,-0.06725371171123777,-1.4998682447921465,-0.5712423411944665,5.1003705451175625
1545,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8105898526949037,-1.0085595332525896,-0.06725371171123777,-1.0369083263505783,-0.5712423411944665,5.079181246047625
1546,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.3922812745112956,-2.323818158763202,-1.4849038938258163,-1.632142507204023,-0.5712423411944665,4.740362689494244
1547,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.3527104294897723,-1.0085595332525896,-0.06725371171123777,-1.3675939823802699,-0.5712423411944665,5.080987046910887
1548,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.4278950350306665,-1.0085595332525896,-0.776078802768527,-1.0369083263505783,-0.5712423411944665,5.080987046910887
1549,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5929502050765258,-2.323818158763202,-0.776078802768527,-1.3675939823802699,-0.5712423411944665,5.075546961392531
1550,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.3092650614142043,-1.0085595332525896,-0.776078802768527,-0.1440570550704111,-0.5712423411944665,5.1003705451175625
1551,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.1627703733864607,-1.0085595332525896,-0.776078802768527,-1.3675939823802699,-0.5712423411944665,4.997823080745725
1552,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.9008491944859769,-1.0085595332525896,-0.776078802768527,-0.4416741454971335,0.33694376988763924,5.218797998111738
1553,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.5169294363290937,0.3066990922580224,-3.611379166997684,-0.6400855391149485,-0.5712423411944665,4.117271295655764
1554,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.27440490265326367,-1.0085595332525896,-1.4849038938258163,-2.5249937784841903,-0.5712423411944665,4.949390006644912
1556,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8917100849890264,-1.0085595332525896,-1.4849038938258163,-2.028965294439653,-0.5712423411944665,4.907948521612273
1557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.1983841339058316,1.6219577177686344,-2.1937289848831054,-1.2022511543654242,-0.5712423411944665,4.9084850188786495
1558,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.2577404014381164,-1.0085595332525896,-1.4849038938258163,-1.6982796384099614,-0.5712423411944665,4.812913356642856
1560,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.293436723405595,0.3066990922580224,1.3503964704033409,1.178685569048355,0.4714898604183216,5.469032207248683
1561,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.2894796389034427,0.3066990922580224,0.6415713793460515,1.0794798722394476,0.4042168151529804,5.3979400086720375
1565,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.6337459905906949,1.6219577177686344,0.6415713793460515,0.8149313474156944,-0.5712423411944665,5.328379603438738
1566,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7551906696647711,-1.0085595332525896,-0.06725371171123777,0.18662860095928044,-0.5712423411944665,5.232996110392154
1567,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.436645367241509,0.3066990922580224,-0.06725371171123777,0.18662860095928044,-0.5712423411944665,5.2342641243787895
1568,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.7366301876466554,0.3066990922580224,-0.776078802768527,0.15356003535631127,-0.5712423411944665,5.0
1571,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0025910124973991043,0.3066990922580224,0.6415713793460515,0.4842456913860028,1.3348272746568666,5.382917135087531
1572,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.766614537250798,0.3066990922580224,1.3503964704033409,0.15356003535631127,-0.5712423411944665,5.457881896733992
1573,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.07381853353614096,1.6219577177686344,1.3503964704033409,1.1456170034453859,0.8751281320103685,5.468347330412158
1574,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.2894796389034427,1.6219577177686344,1.3503964704033409,1.178685569048355,1.3236151004459764,5.466981737356821
1576,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.11414298031609449,0.3066990922580224,-0.776078802768527,1.1456170034453859,-0.5712423411944665,5.236789099409293
1577,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.2091130083677503,0.3066990922580224,-0.776078802768527,1.1456170034453859,-0.5712423411944665,5.224014811372864
1580,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.29937235015882346,0.3066990922580224,-0.06725371171123777,0.4842456913860028,0.16876115672428632,5.264817823009537
1581,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.48215183901626074,0.3066990922580224,-0.06725371171123777,0.4842456913860028,0.7069455188470156,5.2552725051033065
1582,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.018419350506008406,0.3066990922580224,-0.06725371171123777,0.5503828225919412,0.6564907348980098,5.243038048686294
1583,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.11810006481824681,0.3066990922580224,1.3503964704033409,1.0464113066364784,0.5836116025272235,5.366422957225972
1585,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.5082616655663588,1.6219577177686344,1.3503964704033409,1.0464113066364784,0.6957333446361255,5.484299839346786
1586,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.451720103491688,0.3066990922580224,1.3503964704033409,1.178685569048355,-0.5712423411944665,5.47530936765914
1588,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.3080401209215584,2.9372163432792466,0.6415713793460515,0.8479999130186635,0.549975079894553,5.320561680195237
1590,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8066327681927514,-2.323818158763202,-0.776078802768527,1.178685569048355,-0.5712423411944665,5.164352855784437
1591,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.6147141698383636,0.3066990922580224,-0.06725371171123777,0.8479999130186635,0.5331568185782176,5.205475036740891
1594,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.3871818109646049,-1.0085595332525896,-0.776078802768527,0.15356003535631127,-0.5712423411944665,5.060697840353612
1595,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.04885108603058112,-1.0085595332525896,-0.776078802768527,0.15356003535631127,-0.5712423411944665,5.112269768417271
1596,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.0124011623046723,-1.0085595332525896,-1.4849038938258163,0.05435433854740382,-0.5712423411944665,5.021189299069938
1597,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.0124011623046723,-1.0085595332525896,-1.4849038938258163,0.05435433854740382,-0.5712423411944665,4.977266212427293
1598,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.6720918951195723,-1.0085595332525896,-0.776078802768527,-0.11098848946744196,-0.5712423411944665,5.183269843682805
1599,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8066327681927514,-2.323818158763202,-0.06725371171123777,-0.044851358261503646,-0.5712423411944665,4.991226075692495
1600,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.7207192881899385,-2.323818158763202,-1.4849038938258163,0.02128577294443466,-0.5712423411944665,4.9084850188786495
1601,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.0124011623046723,0.3066990922580224,-0.776078802768527,-0.5739484079090101,-0.5712423411944665,5.05307844348342
1602,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.3527104294897723,-1.0085595332525896,-0.776078802768527,0.38503999457709537,-0.5712423411944665,5.108903127667313
1604,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.3527104294897723,-1.0085595332525896,-0.776078802768527,0.3519714289741262,-0.5712423411944665,5.1156105116743
1606,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.2953327042085636,-1.0085595332525896,-0.776078802768527,0.3519714289741262,-0.5712423411944665,5.128722284338426
1608,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.2082768451612125,0.3066990922580224,-0.776078802768527,0.41810856018006454,-0.5712423411944665,5.138302698166282
1609,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.926570243749967,0.3066990922580224,-0.776078802768527,-0.0779199238644728,0.729369867268796,5.235528446907549
1610,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.6654026666079136,-1.0085595332525896,-0.776078802768527,-2.3596509504693444,-0.5712423411944665,5.012837224705172
1612,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.4406024517436613,0.3066990922580224,0.6415713793460515,-0.044851358261503646,-0.5712423411944665,5.222716471147583
1614,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.4192272642679316,0.3066990922580224,1.3503964704033409,-0.044851358261503646,-0.5712423411944665,5.4281347940287885
1615,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.46161281474706883,0.3066990922580224,0.6415713793460515,1.0464113066364784,-0.5712423411944665,5.352182518111363
1616,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.14306751232380666,0.3066990922580224,-0.06725371171123777,0.7818627818127252,-0.5712423411944665,5.225309281725863
1617,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.058743797285961935,0.3066990922580224,-0.06725371171123777,0.8479999130186635,-0.5712423411944665,5.247973266361806
1618,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.1984666953539392,0.3066990922580224,-0.06725371171123777,0.8479999130186635,-0.5712423411944665,5.227886704613674
1619,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.22889843087851192,0.3066990922580224,-0.06725371171123777,0.8479999130186635,-0.5712423411944665,5.208172526667122
1620,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.30135089240989965,0.3066990922580224,1.3503964704033409,0.947205609827571,-0.5712423411944665,5.399673721481038
1622,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.4240205119766217,0.3066990922580224,-0.06725371171123777,0.9141370442246018,-0.5712423411944665,5.2552725051033065
1623,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.10547520955335955,0.3066990922580224,0.6415713793460515,0.8149313474156944,-0.5712423411944665,5.2522460504731185
1624,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.4880874657694892,0.3066990922580224,0.6415713793460515,0.7818627818127252,-0.3582110311875528,5.2455126678141495
1625,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.581467728856177,0.3066990922580224,-0.06725371171123777,0.9141370442246018,-0.5712423411944665,5.309630167425898
1626,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.618671254340516,0.3066990922580224,0.6415713793460515,0.6826570850038177,-0.27972581171132144,5.204119982655925
1627,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.05478671278380961,0.3066990922580224,0.6415713793460515,0.6495885194008486,-0.14517972118063913,5.204119982655925
1630,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7354052471540096,0.3066990922580224,-0.06725371171123777,-0.2432627518793186,0.2023976793569569,5.188095639314137
1632,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.1679523983812587,0.3066990922580224,0.6415713793460515,0.41810856018006454,-0.5712423411944665,5.317018101048111
1633,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.6344995923491252,0.3066990922580224,1.3503964704033409,0.5503828225919412,-0.5712423411944665,5.260071387985075
1634,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.35354659269631017,0.3066990922580224,1.3503964704033409,0.6165199537978795,-0.5712423411944665,5.326335860928752
1635,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.8355573002004636,1.6219577177686344,2.05922156146063,1.1125484378424169,0.549975079894553,5.57683181439699
1636,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2.060274953616608,1.6219577177686344,1.3503964704033409,1.1125484378424169,0.24724637620051768,5.543155066976164
1637,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.6586308766481472,1.6219577177686344,2.05922156146063,1.1456170034453859,3.4090795036715527,5.772018621899742
1638,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.14975674083546542,1.6219577177686344,-0.776078802768527,-0.0779199238644728,-0.5712423411944665,5.190331698170292
1639,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.22220920236685315,0.3066990922580224,2.05922156146063,1.1456170034453859,0.35376203120397454,5.505014240084107
1640,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.15964945209084622,0.3066990922580224,1.3503964704033409,1.178685569048355,-0.5712423411944665,5.593286067020458
1641,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.4528624825362262,0.3066990922580224,1.3503964704033409,1.1456170034453859,4.726509973451151,5.6453525015096355
1642,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.072982370329603,1.6219577177686344,2.7680466525179193,1.1456170034453859,0.8302794351668078,5.658011396657113
1643,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.11810006481824681,0.3066990922580224,-0.06725371171123777,0.31890286337115703,1.1666446614935135,5.262213705476417
1644,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.42675265598612816,0.3066990922580224,-0.06725371171123777,0.41810856018006454,-0.5712423411944665,5.2405492482825995
1646,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.04093691702627647,0.3066990922580224,0.6415713793460515,0.31890286337115703,1.1442203130717332,5.2455126678141495
1647,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.3250933994228136,0.3066990922580224,0.6415713793460515,0.21969716656224958,-0.195634505129645,5.328379603438738
1649,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.9285487860010432,0.3066990922580224,0.6415713793460515,0.18662860095928044,-0.5712423411944665,5.278753600952829
1650,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.049239863316689,0.3066990922580224,-0.06725371171123777,0.15356003535631127,1.0993716162281724,5.290034611362518
1651,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.9253453032573211,0.3066990922580224,-0.06725371171123777,0.21969716656224958,0.7349759543742411,5.1702617153949575
